0.0 -2.5790010193679915 0.0 -0.004 -2.23519e-08 -3.72532e-09 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -1.49013e-08 1.49013e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 -3.72532e-09 3.35278e-08 11.425 0.004 0 0 
0.0 -2.568807339449541 0.0 0.0 7.45064e-09 5.58796e-08 11.425 0.004 0 0 
0.0 -2.568807339449541 0.0 0.0 2.98025e-08 7.45063e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 4.8429e-08 9.31327e-08 11.425 0.004 0 0 
0.0 -2.568807339449541 0.0 0.0 6.70557e-08 1.08034e-07 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 8.94074e-08 1.22935e-07 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.00583e-07 1.26661e-07 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 1.15484e-07 1.22935e-07 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 1.26661e-07 1.11759e-07 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.37837e-07 9.6858e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.49013e-07 8.56821e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.52738e-07 7.0781e-08 11.425 0.004 0 0 
0.0 -2.568807339449541 0.0 0.0 1.56463e-07 6.33304e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.60188e-07 5.21543e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 1.63914e-07 4.09784e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 1.7509e-07 3.35278e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.89991e-07 2.60771e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 2.08617e-07 2.23519e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 2.27244e-07 1.86266e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 2.49596e-07 1.86266e-08 11.425 0.004 0 0 
0.0 -2.5764525993883787 0.0 -0.003 2.68223e-07 2.60771e-08 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 2.83124e-07 2.98025e-08 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 2.943e-07 3.35278e-08 11.425 0.004 0 0 
0.0 -2.567957866972477 0.0 0.000333333 2.98025e-07 2.98025e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 2.90574e-07 2.23519e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 2.75673e-07 0.0 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 2.49596e-07 -1.86266e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 2.16068e-07 -2.98025e-08 11.425 0.004 0 0 
0.0 -2.5764525993883787 0.0 -0.003 1.86265e-07 -3.35278e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.56463e-07 -3.35278e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.30386e-07 -3.35278e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 1.08034e-07 -2.98025e-08 11.425 0.004 0 0 
0.0 -2.5764525993883787 0.0 -0.003 8.19568e-08 -2.60771e-08 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 5.21543e-08 -2.23519e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 1.86266e-08 -1.86266e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 -1.11759e-08 -1.49013e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 -3.35278e-08 -1.11759e-08 11.425 0.004 0 0 
0.0 -2.568807339449541 0.0 0.0 -4.47037e-08 -1.49013e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 -4.8429e-08 -2.98025e-08 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -4.8429e-08 -4.47037e-08 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -5.96051e-08 -6.70557e-08 11.425 0.004 0 0 
0.0 -2.575603134556575 0.0 -0.00266667 -7.0781e-08 -8.56821e-08 11.425 0.004 0 0 
0.0 -2.5713557594291534 0.0 -0.001 -8.56821e-08 -1.15484e-07 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -9.6858e-08 -1.45287e-07 11.425 0.004 0 0 
0.0 -2.568807339449541 0.0 0.0 -1.15484e-07 -1.7509e-07 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -1.26661e-07 -1.97441e-07 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -1.37837e-07 -2.08617e-07 11.425 0.004 0 0 
0.0 -2.572205224260958 0.0 -0.00133333 -1.52738e-07 -2.16068e-07 11.425 0.004 0 0 
0.187929 -2.575603134556575 0.105 -0.00266667 2.60771e-08 -1.30386e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 5.21543e-08 -1.60188e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 7.0781e-08 -1.7509e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 8.19568e-08 -1.86265e-07 11.425 0.004 1 0 
0.187929 -2.567957866972477 0.105 0.000333333 8.19568e-08 -1.89991e-07 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 7.45063e-08 -1.86265e-07 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 6.33304e-08 -1.67639e-07 11.425 0.004 1 0 
0.187929 -2.5806999745158 0.105 -0.00466667 4.47037e-08 -1.52738e-07 11.425 0.004 1 0 
0.187929 -2.5806999745158 0.105 -0.00466667 1.86266e-08 -1.30386e-07 11.425 0.004 1 0 
0.187929 -2.5790010193679915 0.105 -0.004 -1.11759e-08 -1.11759e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -3.35278e-08 -9.6858e-08 11.425 0.004 1 0 
0.187929 -2.575603134556575 0.105 -0.00266667 -6.70557e-08 -7.82316e-08 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -1.11759e-07 -6.70557e-08 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -1.60188e-07 -5.21543e-08 11.425 0.004 1 0 
0.187929 -2.5764525993883787 0.105 -0.003 -2.08617e-07 -4.47037e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -2.60772e-07 -3.72531e-08 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -2.943e-07 -3.35278e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -3.20377e-07 -3.35278e-08 11.425 0.004 1 0 
0.187929 -2.5764525993883787 0.105 -0.003 -3.35278e-07 -3.72531e-08 11.425 0.004 1 0 
0.187929 -2.575603134556575 0.105 -0.00266667 -3.39003e-07 -4.47037e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -3.27827e-07 -4.47037e-08 11.425 0.004 1 0 
0.187929 -2.575603134556575 0.105 -0.00266667 -3.09201e-07 -5.21543e-08 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -2.86849e-07 -6.33304e-08 11.425 0.004 1 0 
0.187929 -2.567957866972477 0.105 0.000333333 -2.60772e-07 -6.70557e-08 11.425 0.004 1 0 
0.187929 -2.5790010193679915 0.105 -0.004 -2.49596e-07 -6.33304e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -2.34694e-07 -5.58796e-08 11.425 0.004 1 0 
0.187929 -2.575603134556575 0.105 -0.00266667 -2.34694e-07 -4.09784e-08 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -2.45871e-07 -2.23519e-08 11.425 0.004 1 0 
0.187929 -2.567957866972477 0.105 0.000333333 -2.57047e-07 3.72532e-09 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -2.68223e-07 2.98025e-08 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -2.83124e-07 5.58796e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -2.943e-07 9.31327e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -3.09201e-07 1.26661e-07 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -3.20377e-07 1.49013e-07 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -3.16651e-07 1.63914e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -3.09201e-07 1.71364e-07 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -2.943e-07 1.78815e-07 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -2.83124e-07 1.8254e-07 11.425 0.004 1 0 
0.187929 -2.5790010193679915 0.105 -0.004 -2.57047e-07 1.86265e-07 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -2.27244e-07 1.78815e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -1.97441e-07 1.63914e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -1.67639e-07 1.45287e-07 11.425 0.004 1 0 
0.187929 -2.568807339449541 0.105 0.0 -1.41562e-07 1.26661e-07 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -1.30386e-07 1.08034e-07 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -1.15484e-07 8.94074e-08 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -1.00583e-07 7.0781e-08 11.425 0.004 1 0 
0.187929 -2.567957866972477 0.105 0.000333333 -8.94074e-08 5.96051e-08 11.425 0.004 1 0 
0.187929 -2.572205224260958 0.105 -0.00133333 -7.45063e-08 4.8429e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -5.96051e-08 3.72531e-08 11.425 0.004 1 0 
0.187929 -2.5713557594291534 0.105 -0.001 -3.35278e-08 2.98025e-08 11.425 0.004 1 0 
0.375858 -2.5713557594291534 0.21 -0.001 -1.30386e-07 -2.57047e-07 11.425 0.004 2 0 
0.375858 -2.568807339449541 0.21 0.0 -1.60188e-07 -2.57047e-07 11.425 0.004 2 0 
0.375858 -2.572205224260958 0.21 -0.00133333 -1.93716e-07 -2.57047e-07 11.425 0.004 2 0 
0.375858 -2.5713557594291534 0.21 -0.001 -2.19793e-07 -2.49596e-07 11.425 0.004 2 0 
0.375858 -2.572205224260958 0.21 -0.00133333 -2.45871e-07 -2.42146e-07 11.425 0.004 2 0 
0.375858 -2.5713557594291534 0.21 -0.001 -2.64497e-07 -2.34694e-07 11.425 0.004 2 0 
0.375858 -2.575603134556575 0.21 -0.00266667 -2.75673e-07 -2.23518e-07 11.425 0.004 2 0 
0.375858 -2.5713557594291534 0.21 -0.001 -2.75673e-07 -2.19793e-07 11.425 0.004 2 0 
